timestamp,region,az,link_type,node_id,peer_id,rtt_ms,jitter_ms,throughput_mbps,bytes_tx,bytes_rx,packet_loss,retransmits,congestion_window,queue_depth,dwcp_mode,network_tier,transport_type,time_of_day,day_of_week,bandwidth_mbps,latency_ms
1762681315,us-west-2,us-west-2c,dc,1756,2026,52.97973586808534,9.562598166076825,472.04885098093837,3998851915,4371302790,0.027944644754111684,29,1051,58,standard,Economy,tcp,3,6,472.04885098093837,52.97973586808534
1762681375,eu-west-1,eu-west-1c,dc,1204,2636,47.95227271576074,7.153316255107974,461.5263609712817,3788659354,4069237123,0.027169864733975323,30,914,68,reliable,Standard,quic,3,6,461.5263609712817,47.95227271576074
1762681435,eu-west-1,eu-west-1b,metro,1205,2388,56.00367286294927,5.68013136731604,489.4234997106224,3366072930,3385441796,0.026414747912626747,30,1028,53,standard,Economy,udp,3,6,489.4234997106224,56.00367286294927
1762681495,ap-southeast-1,ap-southeast-1b,dc,1719,2435,53.281310784112094,7.039832954829013,435.77715770594324,3826173849,4164898407,0.028914246237975484,34,763,65,reliable,Economy,tcp,3,6,435.77715770594324,53.281310784112094
1762681555,us-east-1,us-east-1a,wan,1434,2542,50.98784859508984,7.8491341926268445,410.28475844847156,3407000379,3126994147,0.030533738936198724,32,714,82,standard,Premium,tcp,3,6,410.28475844847156,50.98784859508984
1762681615,ap-southeast-1,ap-southeast-1a,wan,1923,2189,63.04600695868292,11.989014607106375,418.8637341353887,3337848860,3121154691,0.02926435546623953,30,1041,60,standard,Premium,tcp,3,6,418.8637341353887,63.04600695868292
1762681675,ap-southeast-1,ap-southeast-1a,dc,1830,2076,55.42802739194768,7.2328455987946345,449.08410142134704,2935483621,3109913291,0.02873572421931844,35,868,57,standard,Standard,quic,3,6,449.08410142134704,55.42802739194768
1762681735,us-east-1,us-east-1b,wan,1289,2754,36.9228492271059,6.853992425308407,396.0343639474715,2704600225,2715347958,0.031184458110232682,41,855,74,reliable,Premium,quic,3,6,396.0343639474715,36.9228492271059
1762681795,eu-west-1,eu-west-1a,dc,1261,2446,51.36894622920653,7.578716977259363,423.9818985367828,3690529974,3837135703,0.02899953422467783,33,742,58,standard,Standard,tcp,3,6,423.9818985367828,51.36894622920653
1762681855,eu-west-1,eu-west-1b,dc,1448,2213,46.92009917631064,5.351249541965118,423.1891172725449,3165014053,3120788212,0.029437693535927602,30,597,64,standard,Standard,tcp,3,6,423.1891172725449,46.92009917631064
1762681915,eu-west-1,eu-west-1b,wan,1636,2168,43.239872268520095,4.660181024528685,555.2227608575673,4468560771,4382811735,0.023373991005034785,30,1175,46,turbo,Premium,tcp,3,6,555.2227608575673,43.239872268520095
1762681975,us-west-2,us-west-2c,metro,1800,2954,58.76112788693628,8.655957286022845,310.30420236942075,2803506209,2988534660,0.03680354774603645,39,587,87,standard,Standard,tcp,3,6,310.30420236942075,58.76112788693628
1762682035,us-west-2,us-west-2b,dc,1159,2018,54.76954437814599,6.009495946627459,440.0139632958349,2986966346,3153116140,0.028129523998760533,34,967,66,standard,Premium,quic,3,6,440.0139632958349,54.76954437814599
1762682095,us-west-2,us-west-2b,metro,1689,2027,49.54284676022511,5.515542828518261,535.2796390068552,3667256950,3489343771,0.023244795880588268,29,912,62,reliable,Premium,quic,3,6,535.2796390068552,49.54284676022511
1762682155,ap-southeast-1,ap-southeast-1b,metro,1717,2845,57.635006754187046,7.828847764710475,455.0871725727393,3443928515,3368118987,0.027426149562988073,29,751,57,standard,Standard,tcp,3,6,455.0871725727393,57.635006754187046
1762682215,eu-west-1,eu-west-1a,wan,1232,2261,53.84970073568477,8.497413418034013,486.6658230371712,4095660891,4251883938,0.030201768675686674,35,1018,67,reliable,Premium,quic,3,6,486.6658230371712,53.84970073568477
1762682275,eu-west-1,eu-west-1b,wan,1900,2958,55.174421389572274,7.263579424464364,453.986265121105,3093734962,3076411885,0.02876330186410814,34,800,55,standard,Standard,quic,3,6,453.986265121105,55.174421389572274
1762682335,us-west-2,us-west-2b,wan,1154,2843,55.22604760040174,9.847958106718437,415.6282803052926,3309005305,3132556412,0.030171460358887965,35,801,62,reliable,Standard,tcp,3,6,415.6282803052926,55.22604760040174
1762682395,ap-southeast-1,ap-southeast-1b,metro,1804,2864,64.58903663159596,6.934005518124658,336.89915264067093,2853835138,2844701835,0.033297773741964874,38,818,69,standard,Premium,quic,3,6,336.89915264067093,64.58903663159596
1762682455,ap-southeast-1,ap-southeast-1c,metro,1773,2511,49.34280023996359,5.51609303347303,481.5163408816365,3491870910,3380902996,0.026462115764163456,33,1131,68,turbo,Premium,quic,4,6,481.5163408816365,49.34280023996359
1762682515,us-east-1,us-east-1a,wan,1502,2194,51.925322341338955,7.218991982435296,432.46322629970183,3200325492,3075163503,0.029632943269007082,35,857,61,turbo,Standard,tcp,4,6,432.46322629970183,51.925322341338955
1762682575,ap-southeast-1,ap-southeast-1a,dc,1649,2841,43.91079392405954,7.927573732829174,431.2267862215562,3901856733,3537082179,0.030700911863955196,38,877,63,turbo,Standard,quic,4,6,431.2267862215562,43.91079392405954
1762682635,us-east-1,us-east-1b,metro,1061,2400,57.96611053250689,7.34685236245071,446.2941937308658,3061878761,3166098938,0.02816627118033488,36,978,59,standard,Standard,quic,4,6,446.2941937308658,57.96611053250689
1762682695,ap-southeast-1,ap-southeast-1a,dc,1107,2268,46.691039878054426,4.689975663261705,558.486626860996,4865884864,5092812874,0.03015421146673186,36,1209,45,standard,Economy,quic,4,6,558.486626860996,46.691039878054426
1762682755,us-east-1,us-east-1a,wan,1180,2606,60.093756848730365,8.269229486255712,591.48543364252,4058156230,3862088334,0.020576244757277297,24,1309,60,standard,Premium,quic,4,6,591.48543364252,60.093756848730365
1762682815,ap-southeast-1,ap-southeast-1c,dc,1114,2571,48.867138870875635,8.2462461624981,482.10395340624143,3688871926,4040927432,0.026384088144784195,29,1020,58,standard,Premium,tcp,4,6,482.10395340624143,48.867138870875635
1762682875,us-east-1,us-east-1c,metro,1254,2655,53.04263088037193,5.951693159833328,448.005195334235,3845919722,4217885778,0.029682366511793568,33,696,77,standard,Standard,tcp,4,6,448.005195334235,53.04263088037193
1762682935,us-east-1,us-east-1a,metro,1525,2830,57.113412985179025,5.822785850839377,412.3822356572609,3081502443,3352139438,0.03043046925483747,34,866,89,turbo,Standard,quic,4,6,412.3822356572609,57.113412985179025
1762682995,ap-southeast-1,ap-southeast-1c,dc,1870,2086,44.756971904700194,5.935120269294137,494.67056460712485,3234221479,2994788434,0.026932054161338696,31,952,54,standard,Standard,tcp,4,6,494.67056460712485,44.756971904700194
1762683055,us-east-1,us-east-1a,metro,1443,2862,48.773296742742204,4.96346875338891,560.3888365330786,4149960008,4470000591,0.024364343980951192,30,999,74,standard,Standard,tcp,4,6,560.3888365330786,48.773296742742204
1762683115,ap-southeast-1,ap-southeast-1b,dc,1693,2851,52.22948030135775,6.298713965441136,458.8765371785635,3216978235,3107600365,0.027764061227913202,32,953,67,turbo,Standard,tcp,4,6,458.8765371785635,52.22948030135775
1762683175,us-east-1,us-east-1a,dc,1040,2961,55.86687132700781,5.622644119501184,352.29375449216013,2383533067,2218570856,0.03265286125344158,37,538,65,turbo,Standard,tcp,4,6,352.29375449216013,55.86687132700781
1762683235,us-east-1,us-east-1c,dc,1785,2977,55.625717787685154,6.072270403503115,504.74604012059757,4137961962,4205846129,0.025945910802829746,29,1236,50,turbo,Standard,tcp,4,6,504.74604012059757,55.625717787685154
1762683295,us-west-2,us-west-2c,metro,1974,2237,44.455579305330524,5.430293482358461,520.5135421023239,3336014522,3075737583,0.02480324325833908,30,1099,54,standard,Economy,tcp,4,6,520.5135421023239,44.455579305330524
1762683355,eu-west-1,eu-west-1c,dc,1306,2964,56.77694683988466,5.914599455157444,391.951274510529,3510725433,3426207436,0.031883697375309605,35,627,61,standard,Premium,tcp,4,6,391.951274510529,56.77694683988466
1762683415,us-west-2,us-west-2b,wan,1480,2463,58.26993317127678,6.069421932588399,480.067765712969,4158526665,3941060916,0.02671346519092569,28,1108,63,standard,Standard,tcp,4,6,480.067765712969,58.26993317127678
1762683475,eu-west-1,eu-west-1a,dc,1716,2811,46.776648353387195,8.18730609269133,493.8048573366263,4278821402,4307251623,0.02697635482056207,31,1021,56,standard,Standard,quic,4,6,493.8048573366263,46.776648353387195
1762683535,ap-southeast-1,ap-southeast-1b,metro,1809,2309,50.13616051506978,5.0982286316690875,467.58819142937443,4030871586,4094553290,0.028943556570893796,34,806,74,turbo,Economy,tcp,4,6,467.58819142937443,50.13616051506978
1762683595,eu-west-1,eu-west-1a,metro,1239,2543,65.14127228858146,8.84983492391056,431.7050105755537,3084106020,3173612601,0.02979937732834129,31,1134,61,standard,Economy,tcp,4,6,431.7050105755537,65.14127228858146
1762683655,eu-west-1,eu-west-1c,metro,1433,2412,51.269934440380325,8.49620070925858,522.0404177079992,3491746828,3456037839,0.025259210800460386,27,1110,86,reliable,Standard,tcp,4,6,522.0404177079992,51.269934440380325
1762683715,us-east-1,us-east-1c,dc,1818,2420,49.91528415521755,5.27171382417545,451.0745692313873,4246479160,4141647648,0.02833103778294163,37,906,73,turbo,Standard,tcp,4,6,451.0745692313873,49.91528415521755
1762683775,eu-west-1,eu-west-1a,wan,1551,2250,59.16391138065116,6.3511384328908616,396.98424839482476,3740772085,3743895565,0.030788768797921796,31,733,65,standard,Standard,quic,4,6,396.98424839482476,59.16391138065116
1762683835,ap-southeast-1,ap-southeast-1a,metro,1294,2558,53.721040629728,7.423719932141445,368.76983224633733,3421657619,3352187479,0.03515827027331661,41,723,84,standard,Standard,tcp,4,6,368.76983224633733,53.721040629728
1762683895,ap-southeast-1,ap-southeast-1a,dc,1693,2376,40.4611187527103,4.804673568751035,534.2860325297869,4501049881,4915938805,0.02432165290514961,28,1072,47,standard,Premium,tcp,4,6,534.2860325297869,40.4611187527103
1762683955,us-west-2,us-west-2a,dc,1114,2189,56.757981958656984,6.96994081311985,502.0767553533773,3891273138,4230748403,0.026730974320982908,26,963,64,turbo,Premium,udp,4,6,502.0767553533773,56.757981958656984
1762684015,eu-west-1,eu-west-1c,metro,1703,2461,45.702591985030935,8.186069928893293,475.6422338862798,3287811512,3323813515,0.026921912483980306,32,1012,68,standard,Economy,udp,4,6,475.6422338862798,45.702591985030935
1762684075,ap-southeast-1,ap-southeast-1a,wan,1526,2078,64.79707189062239,6.776668160568171,449.2298246872812,3601257114,3545263802,0.02834787039310559,30,869,57,standard,Premium,tcp,4,6,449.2298246872812,64.79707189062239
1762684135,ap-southeast-1,ap-southeast-1a,dc,1186,2111,50.313656331705715,6.964705689260803,444.79363581966504,3216468095,3188655456,0.02884766130506726,34,733,60,standard,Premium,tcp,4,6,444.79363581966504,50.313656331705715
1762684195,us-west-2,us-west-2c,wan,1347,2684,64.79348720242224,12.187735056894255,417.4567241077408,2882420365,3164285136,0.030431149839199333,35,933,67,reliable,Economy,quic,4,6,417.4567241077408,64.79348720242224
1762684255,us-west-2,us-west-2c,metro,1281,2905,45.673105942308354,4.685678502469428,449.6707743018271,3917386487,3766432679,0.02811131318467234,33,899,57,reliable,Premium,tcp,4,6,449.6707743018271,45.673105942308354
1762684315,us-west-2,us-west-2c,dc,1645,2830,61.865508142640635,6.310316015336631,365.23919577381264,2424509157,2403771275,0.032178585902947206,40,737,68,turbo,Premium,tcp,4,6,365.23919577381264,61.865508142640635
1762684375,us-east-1,us-east-1c,metro,1480,2383,55.77661267210346,7.195865720006182,434.4403738563957,3797437691,3853259668,0.02855165518410005,31,990,68,turbo,Economy,quic,4,6,434.4403738563957,55.77661267210346
1762684435,us-east-1,us-east-1a,metro,1488,2906,56.403897092162424,12.08193475886647,455.6966807122667,3196159852,2930479020,0.027766198186747037,33,882,61,reliable,Standard,udp,4,6,455.6966807122667,56.403897092162424
1762684495,us-east-1,us-east-1b,metro,1112,2787,54.75323558891419,5.973461113977801,501.7375588893423,3157852661,3092929758,0.025150412593432876,33,990,59,standard,Standard,tcp,4,6,501.7375588893423,54.75323558891419
1762684555,us-west-2,us-west-2c,wan,1342,2748,49.04891262053648,5.708211882283861,469.2472333611532,3194067195,3037106313,0.027076797667266464,33,925,56,standard,Standard,tcp,4,6,469.2472333611532,49.04891262053648
1762684615,ap-southeast-1,ap-southeast-1a,wan,1946,2618,42.90629517880504,4.498348302690404,510.9897122235993,4580519925,4640213414,0.02652723541705878,30,995,58,standard,Economy,tcp,4,6,510.9897122235993,42.90629517880504
1762684675,us-west-2,us-west-2b,dc,1492,2820,47.81039575902927,5.680648734422697,538.7003117854929,4270549089,4080752560,0.02684030151213697,33,1182,55,reliable,Premium,tcp,4,6,538.7003117854929,47.81039575902927
1762684735,us-west-2,us-west-2a,dc,1079,2734,49.90754822687435,5.081445240425153,524.1520612210264,4562972135,4530393083,0.024653021133291906,28,935,64,reliable,Premium,tcp,4,6,524.1520612210264,49.90754822687435
1762684795,ap-southeast-1,ap-southeast-1b,dc,1084,2967,47.90232444928502,5.775856793145025,494.7690488987492,3581661430,3592374789,0.025419377940368235,33,799,55,standard,Standard,tcp,4,6,494.7690488987492,47.90232444928502
1762684855,us-west-2,us-west-2c,wan,1321,2551,52.79593532635628,6.901148975563257,471.8366904888606,4336153567,4162632204,0.02696600510865197,27,1263,60,turbo,Standard,tcp,4,6,471.8366904888606,52.79593532635628
1762684915,us-west-2,us-west-2a,wan,1150,2586,55.53791985041653,12.931937065290233,422.2041561091434,3850302308,4043781539,0.02981128772450341,33,780,71,standard,Premium,tcp,4,6,422.2041561091434,55.53791985041653
1762684975,us-west-2,us-west-2c,wan,1924,2216,45.037829812341315,7.91554822844722,508.2407590987872,3711287125,3415434269,0.02505122326343079,35,930,62,reliable,Standard,quic,4,6,508.2407590987872,45.037829812341315
1762685035,us-west-2,us-west-2a,wan,1658,2976,49.213310126407436,8.37400955762476,555.2309256408978,4979867842,4644036034,0.022468063346520985,26,1106,47,turbo,Economy,tcp,4,6,555.2309256408978,49.213310126407436
1762685095,us-east-1,us-east-1b,dc,1009,2640,49.246496955909656,5.442565086315379,488.3488585123423,3449500778,3123905762,0.025839805996393097,31,968,53,standard,Premium,tcp,4,6,488.3488585123423,49.246496955909656
1762685155,ap-southeast-1,ap-southeast-1c,wan,1850,2292,43.14476980142676,4.497029977007061,567.1065139511276,5311554608,4888927400,0.02228699318583808,25,1224,71,standard,Premium,tcp,4,6,567.1065139511276,43.14476980142676
1762685215,eu-west-1,eu-west-1c,metro,1865,2183,59.188627134781605,7.766877088575454,394.9649711267672,3126615067,2994038050,0.03049564465780708,32,886,65,standard,Premium,quic,4,6,394.9649711267672,59.188627134781605
1762685275,us-west-2,us-west-2b,metro,1581,2142,50.43827457699006,6.516513918940624,413.5353872908443,3320401013,3063734368,0.029610276499455544,34,728,62,standard,Standard,tcp,4,6,413.5353872908443,50.43827457699006
1762685335,us-east-1,us-east-1b,metro,1833,2724,47.01648045461464,6.155072009184736,514.0036319172345,3263969776,3223167914,0.026364049674734436,30,1147,63,standard,Premium,udp,4,6,514.0036319172345,47.01648045461464
1762685395,us-east-1,us-east-1a,wan,1749,2476,51.137350899059086,5.344574719385356,484.45806703748394,4190389072,3987241192,0.027286962197533907,34,990,87,standard,Standard,tcp,4,6,484.45806703748394,51.137350899059086
1762685455,ap-southeast-1,ap-southeast-1b,dc,1417,2211,55.0249248353506,6.864474791278415,536.9326653584118,3791990766,3811968250,0.02321026833730343,29,1049,60,standard,Economy,tcp,4,6,536.9326653584118,55.0249248353506
1762685515,ap-southeast-1,ap-southeast-1b,wan,1901,2904,52.44042166394727,5.569917237301642,470.4699744934844,3213568369,3310802685,0.0268624236870608,35,819,61,reliable,Premium,tcp,4,6,470.4699744934844,52.44042166394727
1762685575,us-west-2,us-west-2a,dc,1746,2364,56.2492023922031,6.721679617185706,427.8447854034048,3196991502,3489049984,0.029366904885720496,32,893,73,reliable,Standard,tcp,4,6,427.8447854034048,56.2492023922031
1762685635,us-east-1,us-east-1c,metro,1422,2967,50.483592599039056,5.176716714621746,460.56389441956924,3373596741,3680467839,0.027034328381304207,32,1057,71,standard,Standard,tcp,4,6,460.56389441956924,50.483592599039056
1762685695,us-west-2,us-west-2a,wan,1683,2187,54.87708397893656,9.376028152962718,394.60935798363465,2657166930,2771881839,0.03141892601351412,43,795,69,standard,Standard,tcp,4,6,394.60935798363465,54.87708397893656
1762685755,ap-southeast-1,ap-southeast-1c,metro,1579,2071,54.014912688653546,5.428026697784416,414.8140228749696,3644218829,3762215714,0.029744530075859775,34,745,87,standard,Standard,tcp,4,6,414.8140228749696,54.014912688653546
1762685815,eu-west-1,eu-west-1b,dc,1195,2078,50.473243358799024,10.651710063016225,519.8657564257219,4450310614,4432124590,0.02451284629285909,28,894,73,standard,Premium,tcp,4,6,519.8657564257219,50.473243358799024
1762685875,us-east-1,us-east-1a,metro,1246,2923,47.77601577209361,8.751571676446932,514.8829272533019,3705572102,3838723000,0.024564183913066546,25,940,53,reliable,Standard,tcp,4,6,514.8829272533019,47.77601577209361
1762685935,us-east-1,us-east-1a,metro,1363,2263,57.23031088887478,8.516593987250323,489.39377077012523,3844735088,4120552820,0.025936670459704568,32,919,74,standard,Economy,quic,4,6,489.39377077012523,57.23031088887478
1762685995,eu-west-1,eu-west-1a,dc,1893,2361,53.874684783399395,13.484366477739718,385.1896804817979,2773990955,3018938872,0.03271877296886299,39,813,64,turbo,Standard,quic,4,6,385.1896804817979,53.874684783399395
1762686055,eu-west-1,eu-west-1b,metro,1156,2047,43.09832247873191,4.42047714817915,467.3094369048251,3076713534,3250617884,0.0281885454351034,33,902,55,turbo,Economy,tcp,5,6,467.3094369048251,43.09832247873191
1762686115,eu-west-1,eu-west-1b,dc,1727,2627,67.51500195947675,8.80369524251414,423.979621247467,3200602300,3393956848,0.03154633334783152,35,912,57,reliable,Standard,tcp,5,6,423.979621247467,67.51500195947675
1762686175,ap-southeast-1,ap-southeast-1b,wan,1344,2075,46.160342626788356,8.400990353057246,544.0562783698578,4055072137,3832502153,0.023997822395563112,26,1019,63,standard,Standard,tcp,5,6,544.0562783698578,46.160342626788356
1762686235,ap-southeast-1,ap-southeast-1b,dc,1144,2250,58.76367348533976,6.1471297741505415,456.0435090023395,4145229114,4456786780,0.02806027068107243,33,1031,61,reliable,Standard,tcp,5,6,456.0435090023395,58.76367348533976
1762686295,us-east-1,us-east-1a,metro,1722,2472,60.47684270272919,7.8055536415108655,430.94223014139203,3600848453,3785521466,0.02875298907231574,36,856,58,standard,Premium,tcp,5,6,430.94223014139203,60.47684270272919
1762686355,ap-southeast-1,ap-southeast-1c,metro,1165,2595,55.39010036442487,6.5405029117922275,486.71942393654075,4251274678,4112701746,0.026763207213505127,31,820,52,turbo,Premium,quic,5,6,486.71942393654075,55.39010036442487
1762686415,eu-west-1,eu-west-1c,wan,1056,2728,51.34876926007604,6.279666001684003,453.22189283873894,3812647620,3542670448,0.029705049061825844,38,703,71,standard,Standard,tcp,5,6,453.22189283873894,51.34876926007604
1762686475,ap-southeast-1,ap-southeast-1c,dc,1091,2429,48.46258353983897,9.719041924094745,559.4168111906549,4005436007,3787182646,0.02210083332863167,25,1225,50,reliable,Economy,tcp,5,6,559.4168111906549,48.46258353983897
1762686535,us-west-2,us-west-2a,metro,1076,2681,46.20299541328737,6.167502438344832,448.48907080376,3971596196,3669608505,0.028160862595484417,32,858,56,turbo,Premium,tcp,5,6,448.48907080376,46.20299541328737
1762686595,us-west-2,us-west-2c,dc,1041,2850,64.18732873312948,6.614536442199776,415.26820271923793,3504403688,3440148125,0.02939835697381799,37,950,58,reliable,Economy,udp,5,6,415.26820271923793,64.18732873312948
1762686655,us-east-1,us-east-1b,wan,1304,2704,51.861773014456965,10.722292869389541,377.5839398925937,2496393678,2742064653,0.03278478412428374,37,869,63,turbo,Economy,tcp,5,6,377.5839398925937,51.861773014456965
1762686715,us-west-2,us-west-2a,wan,1188,2601,49.54598065830568,5.364250674430405,483.69029055979877,3730506623,3494835820,0.026767657928598657,37,1012,58,turbo,Standard,tcp,5,6,483.69029055979877,49.54598065830568
1762686775,ap-southeast-1,ap-southeast-1c,wan,1406,2198,52.638276935822596,9.726903600317065,457.1331099875732,2923700133,2924021824,0.029260689940434282,32,934,60,reliable,Standard,quic,5,6,457.1331099875732,52.638276935822596
1762686835,eu-west-1,eu-west-1a,wan,1651,2220,53.77358195807104,12.45281704227158,413.78438535488317,3067249163,2787946114,0.029375959589048973,31,736,84,standard,Standard,tcp,5,6,413.78438535488317,53.77358195807104
1762686895,us-west-2,us-west-2c,dc,1955,2319,44.48108665137009,8.652914368651778,544.6909387432588,4494516247,4835985490,0.025127052540363033,29,974,57,turbo,Standard,tcp,5,6,544.6909387432588,44.48108665137009
1762686955,ap-southeast-1,ap-southeast-1a,metro,1597,2561,56.04210160767686,7.865244589439191,518.5918730519317,4110386085,4391102835,0.024139967185709897,27,1034,50,turbo,Premium,tcp,5,6,518.5918730519317,56.04210160767686
1762687015,eu-west-1,eu-west-1b,dc,1387,2694,55.560460330760996,8.277703355840455,483.818721733608,3766328358,3402667178,0.02614818778359829,37,972,54,turbo,Standard,quic,5,6,483.818721733608,55.560460330760996
1762687075,us-east-1,us-east-1c,wan,1982,2364,48.937939627177826,7.300854725568249,553.4459278890129,3834831342,3672981684,0.02249750279207663,26,1125,51,reliable,Premium,udp,5,6,553.4459278890129,48.937939627177826
1762687135,eu-west-1,eu-west-1a,metro,1936,2087,47.08441385249624,5.942756784962284,518.3564173504002,3439055582,3434339407,0.024239284113395987,27,1045,53,standard,Economy,quic,5,6,518.3564173504002,47.08441385249624
1762687195,us-west-2,us-west-2b,metro,1545,2065,58.11703832899496,6.453270945558301,444.0868206045479,3361925857,3302611726,0.02798400249988042,31,900,61,standard,Premium,tcp,5,6,444.0868206045479,58.11703832899496
1762687255,eu-west-1,eu-west-1b,dc,1367,2540,51.01422646206561,5.772375755024055,433.2686074809312,3307639968,3408339598,0.02899091516533262,32,781,63,reliable,Standard,quic,5,6,433.2686074809312,51.01422646206561
1762687315,us-east-1,us-east-1b,wan,1876,2756,56.54552455653095,8.281888683278426,526.1286929031626,4516348189,4365049987,0.02522772089263859,28,1160,51,turbo,Standard,quic,5,6,526.1286929031626,56.54552455653095
1762687375,eu-west-1,eu-west-1a,metro,1032,2261,50.30370640222528,6.9975645236609925,505.0479635038371,3370587923,3092260138,0.027033106374833835,31,1111,53,turbo,Standard,tcp,5,6,505.0479635038371,50.30370640222528
1762687435,ap-southeast-1,ap-southeast-1a,metro,1100,2751,56.463057430913445,7.404700466226433,493.7170040790026,3635525269,3848234459,0.026150884150293038,36,1183,52,turbo,Economy,tcp,5,6,493.7170040790026,56.463057430913445
1762687495,us-west-2,us-west-2b,metro,1719,2630,52.28566209223088,7.343173940614337,442.90472553702415,3274095826,3440989743,0.02802644396879121,33,932,82,turbo,Standard,quic,5,6,442.90472553702415,52.28566209223088
1762687555,us-east-1,us-east-1a,dc,1652,2886,49.57631620866686,7.93904214697065,515.6269940307573,3926673687,3832905925,0.02430115259034658,26,978,63,turbo,Premium,tcp,5,6,515.6269940307573,49.57631620866686
1762687615,us-west-2,us-west-2b,metro,1645,2517,58.75437173110473,8.634797059659093,447.45467152377205,2993485389,2760830371,0.028308741231496414,39,770,61,standard,Standard,tcp,5,6,447.45467152377205,58.75437173110473
1762687675,ap-southeast-1,ap-southeast-1c,wan,1887,2430,61.963111611482944,6.419060301791179,480.1302829507856,4024454683,3872646114,0.0274432749482055,33,900,66,standard,Economy,quic,5,6,480.1302829507856,61.963111611482944
1762687735,us-west-2,us-west-2b,metro,1511,2611,54.92299293753348,6.394380589775874,557.5768229998185,4176879459,4432126254,0.023089166788092797,30,1117,55,standard,Standard,tcp,5,6,557.5768229998185,54.92299293753348
1762687795,us-west-2,us-west-2a,wan,1309,2240,56.776277902391136,6.29058881052214,452.18790388996223,3616179376,3679850199,0.028264750219757363,34,913,80,reliable,Standard,quic,5,6,452.18790388996223,56.776277902391136
1762687855,eu-west-1,eu-west-1a,dc,1672,2764,57.61740952344666,7.307155164898857,406.58015282682646,2672708531,2552166997,0.029720345656320875,35,781,65,standard,Standard,tcp,5,6,406.58015282682646,57.61740952344666
1762687915,us-west-2,us-west-2c,metro,1850,2098,50.83514374435367,5.210280394823182,432.602256086964,3666002692,3339406540,0.028900142676533805,32,853,63,turbo,Standard,udp,5,6,432.602256086964,50.83514374435367
1762687975,ap-southeast-1,ap-southeast-1a,dc,1753,2117,49.72892085478463,7.847764661448792,534.9445570148507,4460517383,4787995418,0.0240521332520506,28,1056,47,standard,Standard,tcp,5,6,534.9445570148507,49.72892085478463
1762688035,ap-southeast-1,ap-southeast-1a,dc,1254,2828,45.53644545254234,4.778923618531746,497.96617254948,3808641664,3626982512,0.026013720096378416,35,819,58,reliable,Premium,tcp,5,6,497.96617254948,45.53644545254234
1762688095,ap-southeast-1,ap-southeast-1b,wan,1337,2609,52.93962333112228,5.927228683040489,478.78574674603186,3712048998,3655336060,0.02606553232080065,31,928,64,standard,Standard,tcp,5,6,478.78574674603186,52.93962333112228
1762688155,us-east-1,us-east-1b,metro,1435,2919,54.21150703272331,8.4744855316763,459.7749254148911,3293892147,3217179731,0.027233841155824022,28,842,54,reliable,Standard,quic,5,6,459.7749254148911,54.21150703272331
1762688215,us-east-1,us-east-1a,metro,1861,2056,39.7208937397526,4.07796283672222,509.497611058129,3682677480,3744691588,0.02751658107163977,34,1149,49,standard,Economy,tcp,5,6,509.497611058129,39.7208937397526
1762688275,ap-southeast-1,ap-southeast-1b,metro,1897,2762,53.05497438941062,7.4642998677626435,442.77437313095834,4097702441,4029260474,0.02857186737731326,33,833,60,turbo,Economy,tcp,5,6,442.77437313095834,53.05497438941062
1762688335,us-west-2,us-west-2b,dc,1810,2643,52.04872978981556,10.371542725637871,500.5128941125993,3166789112,3389889061,0.026190543071818964,27,1067,53,standard,Premium,quic,5,6,500.5128941125993,52.04872978981556
1762688395,eu-west-1,eu-west-1c,dc,1875,2338,52.1481063523138,7.137584629260951,448.6668872398217,3601518180,3487563662,0.027935094842002264,34,709,64,standard,Standard,quic,5,6,448.6668872398217,52.1481063523138
1762688455,eu-west-1,eu-west-1a,metro,1944,2760,54.772911873447015,7.971451889540756,440.3466464167168,3199559867,3334302430,0.028863041208613622,31,1062,60,reliable,Standard,tcp,5,6,440.3466464167168,54.772911873447015
1762688515,us-east-1,us-east-1a,metro,1180,2823,45.62362658625748,7.705364786738539,453.35524393921895,3356160673,3083060015,0.027773020204046157,31,811,55,standard,Standard,udp,5,6,453.35524393921895,45.62362658625748
1762688575,eu-west-1,eu-west-1c,metro,1982,2253,47.79771630438513,5.282462459296275,466.45924335627143,3708785812,3472434579,0.0270293777271667,32,968,54,standard,Premium,tcp,5,6,466.45924335627143,47.79771630438513
1762688635,ap-southeast-1,ap-southeast-1b,dc,1579,2243,56.03528462163044,7.343124958641352,482.78812388378435,3637592689,3693239439,0.026390598818101938,30,1025,76,standard,Premium,udp,5,6,482.78812388378435,56.03528462163044
1762688695,us-east-1,us-east-1a,metro,1471,2567,50.15273805642762,5.754668879191498,497.00240543602524,3359862560,3091477033,0.025765747268676278,30,933,58,standard,Standard,tcp,5,6,497.00240543602524,50.15273805642762
1762688755,us-west-2,us-west-2c,metro,1774,2045,61.65882735112217,6.739901677110751,300.81135110904734,2104517293,2053824901,0.03536162474489729,37,586,83,turbo,Standard,tcp,5,6,300.81135110904734,61.65882735112217
1762688815,us-west-2,us-west-2c,dc,1047,2020,50.02503980680054,5.430020481111418,444.84708779313127,2844332207,3073703982,0.02805603764419343,33,1017,57,standard,Premium,tcp,5,6,444.84708779313127,50.02503980680054
